,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,Tempo,Duration_ms,Stream
3220,0.653,0.821,-5.541,0.209,0.197,1.48e-06,0.629,179.953,485729.0,52529221.0
3221,0.706,0.742,-3.19,0.351,0.471,0.0142,0.595,169.921,173647.0,35010054.0
3222,0.698,0.801,-5.746,0.0639,0.319,0.0,0.905,169.995,358765.0,48554551.0
3223,0.633,0.806,-5.42,0.0839,0.321,1.24e-05,0.65,97.528,231853.0,14364320.0
3224,0.688,0.821,-4.638,0.129,0.226,0.0,0.694,152.065,488512.0,27724011.0
3225,0.607,0.629,-5.931,0.0316,0.405,0.0,0.567,80.11,238160.0,277382606.0
3226,0.614,0.664,-3.939,0.0304,0.233,0.0,0.405,115.956,248000.0,109450259.0
3227,0.411,0.514,-6.176,0.037,0.446,0.0,0.206,148.357,237720.0,118167938.0
3228,0.438,0.442,-12.691,0.0419,0.446,0.0,0.161,125.62,240227.0,55075989.0
3229,0.584,0.636,-6.654,0.0517,0.539,5.94e-06,0.337,129.24,218760.0,129381121.0
3230,0.629,0.278,-14.091,0.0338,0.814,0.0,0.379,119.502,227200.0,36691555.0
3231,0.531,0.464,-9.221,0.0376,0.159,0.0,0.163,141.061,250960.0,46432222.0
3232,0.493,0.606,-6.454,0.0389,0.559,6.46e-05,0.287,140.239,234040.0,58546820.0
3233,0.584,0.397,-13.802,0.0386,0.564,6.17e-06,0.675,117.264,309973.0,17645919.0
3234,0.674,0.673,-6.468,0.0281,0.461,6.75e-06,0.386,129.393,272360.0,19926480.0
3235,0.742,0.791,-5.058,0.0961,0.219,1.56e-05,0.822,106.532,170485.0,431546330.0
3237,0.747,0.663,-9.415,0.0545,0.62,5.24e-05,0.606,124.336,216907.0,179765800.0
3238,0.84,0.728,-8.473,0.0436,0.127,0.00114,0.74,124.066,225993.0,64915385.0
3239,0.732,0.803,-10.817,0.202,0.228,0.0,0.776,111.13,179573.0,47861007.0
3240,0.636,0.67,-6.439,0.0277,0.132,0.0,0.713,127.564,206146.0,50088920.0
3241,0.591,0.38,-9.456,0.0322,0.915,0.0,0.475,94.02,199880.0,13074838.0
3242,0.355,0.112,-15.309,0.0362,0.959,0.000104,0.153,134.893,220333.0,13672939.0
3244,0.542,0.324,-14.07,0.0329,0.566,2.27e-06,0.421,121.802,213533.0,8216858.0
3245,0.339,0.205,-15.315,0.0303,0.842,0.0,0.166,81.586,186973.0,104192822.0
3246,0.379,0.343,-12.993,0.0385,0.806,0.0,0.694,184.301,179173.0,107403116.0
3247,0.254,0.38,-13.806,0.0337,0.672,0.0,0.408,168.496,233533.0,99597112.0
3248,0.47,0.232,-15.662,0.192,0.871,0.0,0.552,201.258,159440.0,90089063.0
3249,0.532,0.244,-14.652,0.0327,0.707,4.56e-05,0.238,89.327,276000.0,139409141.0
3250,0.17,0.158,-17.011,0.0353,0.947,0.00106,0.134,85.174,201040.0,67355877.0
3251,0.453,0.221,-13.192,0.045,0.794,0.0,0.459,82.199,232533.0,49609294.0
3252,0.664,0.547,-11.594,0.0281,0.139,1.79e-06,0.964,132.943,172733.0,61832432.0
3253,0.351,0.235,-11.513,0.0323,0.852,0.0,0.218,74.72,218893.0,47426266.0
3254,0.41,0.321,-11.771,0.0292,0.771,3.34e-06,0.301,86.553,185160.0,64657172.0
3255,0.558,0.408,-9.147,0.0376,0.368,0.0,0.742,126.367,187173.0,106100724.0
3256,0.737,0.503,-9.83,0.0337,0.829,0.0,0.95,122.129,175493.0,80700775.0
3257,0.372,0.401,-6.883,0.0341,0.329,7.75e-06,0.748,202.038,174400.0,47653074.0
3258,0.341,0.402,-6.682,0.026,0.519,0.0,0.522,89.887,192307.0,42493757.0
3259,0.438,0.63,-11.851,0.0636,0.387,7.59e-06,0.468,165.142,222573.0,33380537.0
3260,0.492,0.454,-8.409,0.03,0.751,0.0,0.544,120.787,159213.0,19871845.0
3261,0.269,0.524,-7.522,0.0293,0.481,0.00116,0.595,164.732,200800.0,18955695.0
3262,0.536,0.681,-6.982,0.0692,0.294,1.04e-06,0.383,80.957,225973.0,28499989.0
3263,0.696,0.907,-2.932,0.0409,0.447,0.0,0.686,124.989,195800.0,56209432.0
3264,0.607,0.357,-7.283,0.0317,0.179,0.0,0.736,107.362,183640.0,16036117.0
3265,0.883,0.633,-5.644,0.173,0.00603,0.0,0.241,76.99,254373.0,9744687.0
3266,0.911,0.666,-7.133,0.233,0.0669,4.12e-05,0.824,145.734,186907.0,2659695.0
3267,0.867,0.739,-5.699,0.259,0.00785,0.0,0.881,156.067,253360.0,19037011.0
3268,0.713,0.691,-8.794,0.304,0.00864,0.0,0.383,76.98,98827.0,5809633.0
3269,0.971,0.662,-6.261,0.0708,0.0497,0.0,0.476,120.073,180000.0,7701677.0
3270,0.883,0.849,-5.088,0.181,0.00697,0.0,0.956,75.19,205333.0,9840009.0
3271,0.815,0.67,-9.967,0.304,0.27,0.0,0.407,160.041,259693.0,10082515.0
3272,0.652,0.842,-3.181,0.409,0.493,0.0,0.559,165.063,168727.0,19710513.0
3273,0.916,0.866,-4.628,0.257,0.128,0.0,0.532,146.387,296333.0,5862737.0
3274,0.842,0.558,-9.322,0.264,0.0439,7.37e-06,0.683,76.469,158496.0,9379729.0
3275,0.29,0.593,-7.971,0.039,0.563,0.0235,0.275,89.521,217747.0,49122705.0
3276,0.239,0.149,-13.131,0.0326,0.89,0.0271,0.105,103.667,205227.0,25393808.0
3277,0.0899,0.444,-9.748,0.0375,0.87,0.00548,0.136,67.232,198600.0,20661045.0
3278,0.141,0.0427,-26.085,0.0478,0.988,0.922,0.0393,63.918,240000.0,9157267.0
3279,0.345,0.512,-11.576,0.0343,0.938,0.888,0.242,110.148,130572.0,4160652.0
3280,0.238,0.0747,-24.201,0.0437,0.95,0.935,0.126,117.686,271943.0,1896618.0
3281,0.547,0.936,-4.997,0.0415,0.0343,7.69e-05,0.735,142.995,209760.0,18084224.0
3282,0.103,0.127,-19.22,0.0384,0.782,0.894,0.11,84.226,166840.0,2572941.0
3283,0.254,0.125,-17.868,0.039,0.966,0.815,0.102,96.079,424507.0,7354616.0
3284,0.136,0.21,-16.481,0.0368,0.885,0.758,0.0628,94.233,232760.0,3003302.0
3285,0.81,0.755,-6.408,0.199,0.291,0.0,0.625,130.991,246573.0,321279785.0
3286,0.707,0.642,-4.271,0.0337,0.204,0.0,0.249,113.083,268120.0,452834461.0
3287,0.906,0.583,-7.721,0.317,0.0569,0.0,0.829,129.056,292373.0,376706423.0
3288,0.509,0.482,-6.965,0.176,0.0186,0.0,0.301,101.042,211512.0,86040952.0
3289,0.77,0.609,-5.894,0.345,0.214,0.0,0.631,90.952,241307.0,152256748.0
3290,0.731,0.563,-4.046,0.131,0.191,0.000423,0.452,184.004,240427.0,89551896.0
3291,0.749,0.635,-5.075,0.168,0.0105,2.17e-06,0.508,130.011,240733.0,217064736.0
3292,0.773,0.706,-5.709,0.0999,0.00538,0.0148,0.693,160.912,162365.0,95926020.0
3293,0.751,0.648,-5.394,0.241,0.159,0.0,0.678,90.987,208093.0,12807694.0
3295,0.839,0.706,-6.104,0.199,0.208,0.0,0.839,96.673,245133.0,316899732.0
3296,0.663,0.777,-4.954,0.109,0.277,0.0,0.758,92.68,270507.0,70393306.0
3297,0.874,0.768,-4.086,0.311,0.0554,0.0,0.636,106.095,257067.0,95165357.0
3298,0.831,0.79,-4.714,0.165,0.0024,0.0,0.791,93.14,262827.0,96714872.0
3299,0.764,0.648,-6.639,0.206,0.0563,0.0,0.391,90.1,278720.0,211611612.0
3300,0.632,0.786,-5.596,0.354,0.0415,1.2e-05,0.699,94.499,296467.0,47759203.0
3301,0.483,0.644,-6.605,0.307,0.37,0.0,0.532,87.937,331133.0,27950661.0
3302,0.546,0.795,-5.825,0.444,0.253,0.0,0.572,93.221,258213.0,36047619.0
3303,0.816,0.849,-4.41,0.26,0.0811,0.0,0.844,94.007,258000.0,23794125.0
3304,0.818,0.883,-4.547,0.0695,0.0202,0.000767,0.405,93.67,250173.0,20589620.0
3305,0.564,0.612,-6.456,0.0332,0.616,0.0,0.624,143.752,174286.0,12672364.0
3306,0.55,0.698,-7.224,0.0367,0.665,0.0,0.531,96.973,168166.0,7945190.0
3307,0.586,0.554,-6.907,0.0332,0.597,0.0,0.731,155.945,237440.0,36075276.0
3308,0.723,0.694,-6.694,0.0802,0.313,0.0,0.739,106.359,168948.0,49791393.0
3309,0.477,0.715,-5.524,0.0435,0.576,0.0,0.597,136.155,313855.0,70131947.0
3310,0.507,0.708,-7.586,0.0583,0.565,0.0,0.787,162.016,192044.0,6207917.0
3311,0.538,0.678,-5.696,0.0748,0.73,0.0,0.654,148.034,201302.0,7286827.0
3312,0.513,0.546,-5.192,0.0375,0.564,0.0,0.37,126.646,251436.0,46275331.0
3313,0.556,0.714,-5.973,0.0614,0.452,0.0,0.696,147.568,232279.0,66461695.0
3314,0.46,0.615,-9.581,0.0857,0.495,0.0,0.823,97.982,199560.0,6191893.0
3315,0.276,0.572,-7.818,0.0377,0.641,0.0,0.285,77.986,237467.0,169769959.0
3316,0.777,0.72,-6.162,0.0803,0.778,0.0,0.96,163.905,266787.0,162359047.0
3317,0.807,0.768,-6.745,0.0427,0.332,3.09e-06,0.962,100.324,254933.0,78550612.0
3318,0.585,0.868,-7.285,0.0444,0.256,0.0,0.758,94.098,290413.0,55498474.0
3319,0.569,0.644,-8.286,0.0408,0.514,6.66e-06,0.895,176.919,332093.0,105585854.0
3320,0.796,0.766,-5.227,0.035,0.392,0.0,0.945,91.767,273880.0,39255044.0
3321,0.761,0.686,-8.283,0.0498,0.586,0.0,0.837,167.016,289707.0,27269897.0
3322,0.767,0.87,-1.633,0.0737,0.356,1.92e-06,0.759,104.955,269063.0,737339.0
3323,0.702,0.891,-3.656,0.0457,0.48,1.94e-05,0.96,94.593,191082.0,6602262.0
3324,0.833,0.853,-3.94,0.0484,0.292,0.000258,0.957,92.019,276187.0,1317564.0
3325,0.559,0.733,-5.659,0.171,0.314,0.0,0.611,145.115,316053.0,133349401.0
3326,0.532,0.807,-4.281,0.0527,0.083,0.0,0.335,166.925,192133.0,20500255.0
3327,0.673,0.614,-5.426,0.103,0.0782,0.0,0.362,176.052,289747.0,115487437.0
3330,0.687,0.619,-5.829,0.0498,0.946,0.0,0.656,118.101,109000.0,4875832.0
3331,0.734,0.599,-8.462,0.197,0.206,0.0,0.772,145.185,219867.0,25909622.0
3332,0.593,0.393,-11.736,0.0827,0.394,3.24e-06,0.193,136.866,269533.0,47686661.0
3334,0.793,0.618,-8.664,0.108,0.109,0.0,0.31,119.984,258800.0,10831913.0
3335,0.276,0.572,-7.818,0.0377,0.641,0.0,0.285,77.986,237467.0,169769959.0
3336,0.413,0.53,-7.389,0.0326,0.472,1.31e-06,0.149,138.68,289867.0,144062153.0
3337,0.456,0.693,-4.345,0.0359,0.58,0.0,0.48,80.5,236080.0,94065469.0
3338,0.545,0.499,-6.587,0.0281,0.631,0.0,0.178,131.066,298293.0,90738897.0
3339,0.399,0.651,-6.348,0.0414,0.0892,0.0,0.395,172.111,214720.0,105276119.0
3341,0.613,0.599,-6.654,0.0344,0.266,4.38e-06,0.317,136.08,227520.0,48177934.0
3342,0.388,0.331,-9.561,0.0305,0.731,4.19e-06,0.0996,95.004,312333.0,56307695.0
3344,0.497,0.438,-6.7,0.0264,0.169,0.0,0.162,136.561,380507.0,75572340.0
3345,0.944,0.511,-10.96,0.161,0.042,0.00107,0.842,113.046,203787.0,413777209.0
3346,0.826,0.647,-6.306,0.0491,0.0277,1.52e-06,0.872,102.017,223000.0,137417124.0
3347,0.701,0.724,-5.751,0.145,0.267,0.0,0.425,132.035,237053.0,115829820.0
3348,0.577,0.576,-6.299,0.0563,0.0143,0.0,0.12,133.973,234040.0,157592682.0
3349,0.697,0.629,-5.757,0.0425,0.409,3.8e-06,0.439,123.279,267413.0,51401650.0
3350,0.746,0.825,-4.666,0.169,0.0142,0.0107,0.584,152.914,204150.0,204419667.0
3351,0.8,0.496,-7.135,0.0506,0.000298,0.0,0.357,128.29,256347.0,71500339.0
3352,0.527,0.696,-6.015,0.361,0.209,0.0,0.499,100.614,244760.0,58375241.0
3353,0.854,0.786,-4.565,0.136,0.154,0.0,0.498,120.006,214353.0,6002709.0
3354,0.964,0.595,-6.887,0.109,0.0248,5.14e-06,0.629,128.593,261880.0,71070231.0
3355,0.731,0.701,-7.436,0.455,0.556,0.0,0.901,92.245,137253.0,24742914.0
3356,0.683,0.902,-7.389,0.291,0.219,0.000761,0.724,90.447,253227.0,58285035.0
3357,0.855,0.666,-4.921,0.193,0.228,4.33e-05,0.581,85.024,197809.0,3469564.0
3358,0.873,0.728,-7.543,0.313,0.266,0.0,0.809,100.059,262973.0,19797884.0
3359,0.753,0.724,-6.524,0.331,0.37,0.00124,0.697,102.988,286653.0,13013526.0
3360,0.884,0.807,-6.781,0.31,0.0607,0.00301,0.357,92.972,282667.0,10057873.0
3361,0.773,0.826,-4.881,0.104,0.154,5.41e-06,0.65,90.01,162587.0,167657.0
3362,0.669,0.654,-4.594,0.336,0.0378,0.0,0.19,82.06,275080.0,43964004.0
3363,0.712,0.726,-6.086,0.182,0.0168,0.0,0.464,97.041,227107.0,10329664.0
3364,0.814,0.663,-7.446,0.355,0.296,3.39e-06,0.52,93.014,211840.0,6273492.0
3365,0.616,0.677,-6.098,0.0403,0.0454,3.01e-06,0.481,79.863,240907.0,1009592.0
3366,0.849,0.727,-4.572,0.0532,0.148,2.32e-05,0.699,100.927,230227.0,746171.0
3367,0.84,0.488,-9.042,0.0391,0.00433,0.00046,0.686,98.943,238933.0,226115.0
3368,0.849,0.421,-9.437,0.0687,0.19,0.000537,0.764,119.865,124707.0,47456.0
3369,0.694,0.592,-7.933,0.12,0.106,0.0,0.59,84.905,180267.0,27734.0
3370,0.737,0.603,-7.49,0.239,0.0606,6.08e-06,0.492,75.982,281800.0,61719.0
3371,0.752,0.458,-8.875,0.0312,0.266,0.0,0.375,128.722,271440.0,59301.0
3372,0.718,0.429,-11.307,0.0641,0.00246,0.000455,0.483,159.933,228560.0,23225.0
3373,0.76,0.483,-7.702,0.164,0.0334,5.8e-06,0.771,76.764,265440.0,16691.0
3374,0.745,0.654,-4.837,0.0325,0.00414,0.000332,0.633,105.754,247600.0,23472.0
3375,0.582,0.952,-3.848,0.0731,0.00324,0.0,0.655,103.027,276320.0,496813298.0
3376,0.591,0.45,-6.369,0.0266,0.671,2.23e-05,0.344,135.893,226680.0,204170035.0
3377,0.537,0.674,-5.134,0.0277,0.0088,0.0,0.33,136.002,214107.0,235890915.0
3378,0.548,0.769,-4.853,0.0312,0.0307,5.53e-06,0.388,135.712,248280.0,117416024.0
3379,0.611,0.8,-5.61,0.0377,0.257,0.0,0.527,89.974,209280.0,189971088.0
3380,0.541,0.895,-4.884,0.0367,0.0163,0.0,0.657,102.078,242027.0,40133453.0
3381,0.616,0.824,-4.842,0.03,0.0135,2.13e-05,0.623,117.954,262187.0,43054736.0
3382,0.557,0.406,-7.083,0.0278,0.742,0.0,0.222,131.96,227760.0,43794486.0
3383,0.531,0.766,-4.264,0.044,0.118,0.0,0.496,144.986,216941.0,12946799.0
3384,0.467,0.701,-4.997,0.0302,0.191,0.0,0.28,132.041,214219.0,73574277.0
3385,0.811,0.323,-13.873,0.0744,0.504,1.63e-05,0.764,88.018,157760.0,191007122.0
3386,0.628,0.554,-5.517,0.104,0.643,0.0,0.973,188.098,171027.0,128945221.0
3387,0.817,0.482,-5.085,0.0487,0.725,1.74e-05,0.969,102.539,183813.0,99290089.0
3388,0.679,0.505,-6.166,0.0494,0.597,0.000156,0.964,160.04,183827.0,70225593.0
3389,0.821,0.479,-6.599,0.0322,0.355,0.00116,0.957,112.041,231160.0,62733326.0
3390,0.577,0.574,-7.366,0.0383,0.576,1.5e-05,0.969,104.669,167533.0,81049675.0
3391,0.679,0.572,-4.721,0.0468,0.449,0.000174,0.962,165.39,177440.0,53901033.0
3392,0.789,0.538,-4.997,0.0445,0.374,1.51e-05,0.923,116.034,170440.0,36277497.0
3393,0.661,0.367,-8.552,0.0482,0.604,0.0,0.838,174.059,215373.0,57950286.0
3394,0.684,0.776,-3.868,0.06,0.436,5.62e-06,0.925,103.567,239120.0,37551157.0
3395,0.559,0.318,-11.106,0.0317,0.857,1.88e-06,0.684,80.242,287840.0,19610237.0
3396,0.619,0.721,-7.53,0.0696,0.423,8.56e-05,0.808,97.32,389387.0,14253673.0
3397,0.492,0.486,-10.32,0.0558,0.673,6.24e-06,0.783,134.353,426507.0,11086820.0
3398,0.569,0.31,-13.287,0.0371,0.79,0.0,0.587,97.244,258387.0,10250858.0
3399,0.535,0.727,-4.532,0.0442,0.768,3.86e-05,0.621,98.23,373800.0,7374405.0
3400,0.729,0.505,-9.236,0.323,0.229,0.0,0.723,148.435,334707.0,14608591.0
3401,0.378,0.649,-5.197,0.0587,0.682,5.57e-06,0.78,92.989,415237.0,9472473.0
3402,0.831,0.737,-11.51,0.0497,0.185,0.000937,0.82,125.552,341812.0,7279549.0
3403,0.506,0.486,-10.384,0.0417,0.769,2.47e-06,0.596,148.714,364653.0,8551778.0
3404,0.606,0.553,-12.537,0.0764,0.682,6.93e-05,0.868,130.657,353693.0,11778938.0
3405,0.615,0.471,-6.783,0.0306,0.515,7.06e-06,0.931,113.378,233117.0,63650361.0
3406,0.415,0.504,-6.05,0.0649,0.824,3.8e-06,0.97,189.937,178933.0,53367571.0
3407,0.402,0.424,-4.484,0.0637,0.745,0.0,0.864,204.269,195117.0,57113985.0
3408,0.617,0.46,-8.586,0.0518,0.82,0.0,0.959,125.011,188395.0,56381934.0
3409,0.517,0.231,-9.832,0.0478,0.78,1.27e-06,0.771,185.406,172141.0,38888768.0
3410,0.583,0.466,-7.047,0.0343,0.392,0.0,0.594,95.926,184065.0,43729700.0
3411,0.665,0.494,-7.432,0.0861,0.645,0.0,0.963,96.288,187907.0,30406464.0
3412,0.656,0.283,-10.645,0.0658,0.791,0.000272,0.97,130.073,195666.0,17339909.0
3413,0.665,0.562,-8.131,0.112,0.743,0.0,0.971,124.445,166522.0,11773793.0
3414,0.608,0.468,-5.49,0.0308,0.712,0.0,0.894,93.432,177389.0,32534864.0
3415,0.675,0.455,-7.229,0.0393,0.452,0.0,0.913,93.327,183373.0,110237376.0
3416,0.624,0.459,-4.83,0.0352,0.748,7.46e-05,0.842,173.737,178960.0,106851674.0
3417,0.873,0.764,-4.907,0.0974,0.292,0.0188,0.706,109.021,198200.0,73929538.0
3418,0.611,0.632,-4.777,0.0302,0.458,0.0,0.783,93.915,159060.0,57158105.0
3419,0.768,0.372,-7.618,0.039,0.74,1.97e-06,0.888,82.441,183893.0,64381251.0
3420,0.583,0.345,-7.427,0.0399,0.654,0.0,0.818,185.095,169373.0,37027080.0
3421,0.63,0.571,-4.807,0.035,0.441,0.0,0.68,95.04,169770.0,36056966.0
3422,0.84,0.796,-5.678,0.119,0.209,0.0024,0.787,110.438,183053.0,31016531.0
3423,0.743,0.49,-6.857,0.0338,0.522,0.0,0.959,97.488,159787.0,24959742.0
3424,0.803,0.745,-6.155,0.039,0.179,0.00687,0.964,111.417,161053.0,14658092.0
3425,0.358,0.889,-8.045,0.335,0.266,1.46e-05,0.666,85.61,130480.0,92371658.0
3426,0.571,0.717,-8.333,0.336,0.359,3.12e-06,0.881,87.54,131867.0,61507232.0
3427,0.537,0.753,-9.441,0.35,0.328,1.52e-05,0.693,90.292,115827.0,44020873.0
3428,0.578,0.631,-6.518,0.309,0.0243,0.0,0.716,96.332,118853.0,62923689.0
3429,0.419,0.871,-6.432,0.468,0.715,0.0,0.577,201.451,150520.0,39094279.0
3430,0.836,0.812,-6.985,0.215,0.188,1.82e-06,0.769,92.009,145707.0,39707839.0
3431,0.533,0.724,-8.954,0.311,0.275,4.59e-06,0.504,89.862,95507.0,28615544.0
3432,0.381,0.592,-10.879,0.289,0.446,0.0,0.673,84.974,67520.0,17983530.0
3433,0.608,0.699,-8.267,0.114,0.139,0.0,0.784,146.941,182680.0,34217385.0
3434,0.624,0.896,-7.915,0.47,0.349,0.0,0.652,95.97,234040.0,18674051.0
3435,0.426,0.504,-6.865,0.0636,0.703,4.22e-05,0.687,186.379,213159.0,152470792.0
3436,0.647,0.394,-8.965,0.145,0.784,0.0,0.981,82.93,172513.0,110585370.0
3437,0.728,0.618,-7.197,0.0368,0.708,0.000492,0.91,97.278,190497.0,50782267.0
3438,0.779,0.737,-8.036,0.0368,0.566,0.000279,0.943,121.18,179212.0,65384983.0
3439,0.46,0.636,-7.493,0.0593,0.799,0.00862,0.941,193.608,180025.0,7388727.0
3440,0.424,0.589,-8.368,0.0384,0.558,1.1e-05,0.903,170.031,209333.0,24715953.0
3441,0.309,0.353,-7.411,0.0288,0.292,0.0,0.676,169.229,196998.0,55860414.0
3442,0.485,0.483,-7.877,0.0519,0.44,0.000122,0.891,195.009,190938.0,31514922.0
3443,0.457,0.566,-7.122,0.101,0.645,7.57e-06,0.74,182.99,175102.0,41792573.0
3444,0.472,0.527,-8.696,0.0696,0.418,2.09e-05,0.871,191.092,187199.0,18564188.0
3445,0.728,0.68,-9.143,0.0342,0.199,0.000942,0.946,84.566,214293.0,93090214.0
3446,0.724,0.777,-6.036,0.0446,0.337,0.00162,0.909,163.903,229653.0,99210912.0
3447,0.634,0.738,-7.785,0.0608,0.477,1.12e-06,0.859,167.718,192427.0,54150243.0
3448,0.745,0.801,-6.534,0.0384,0.529,0.000216,0.809,85.234,183307.0,43995285.0
3450,0.652,0.596,-8.654,0.0305,0.304,0.0031,0.776,79.87,223693.0,44005908.0
3451,0.642,0.595,-9.094,0.071,0.319,0.000134,0.705,82.412,258733.0,36059918.0
3452,0.467,0.56,-7.574,0.0396,0.416,0.0,0.654,138.919,224133.0,49859442.0
3453,0.556,0.645,-9.415,0.0467,0.119,1.2e-05,0.709,167.562,204653.0,14285482.0
3454,0.741,0.663,-10.869,0.0386,0.321,0.0206,0.919,158.517,215720.0,23381834.0
3455,0.736,0.445,-11.756,0.0661,0.046,0.0,0.87,160.147,161493.0,80711242.0
3456,0.883,0.52,-8.576,0.0288,0.22,0.0,0.748,99.966,176200.0,87925022.0
3457,0.784,0.645,-9.94,0.0305,0.241,0.000128,0.968,105.384,175667.0,57654380.0
3458,0.55,0.349,-11.314,0.0523,0.452,0.0,0.873,189.662,192440.0,64516805.0
3459,0.885,0.342,-17.806,0.194,0.153,1.37e-06,0.966,105.609,132160.0,50196387.0
3460,0.888,0.462,-14.678,0.0955,0.138,0.000163,0.965,112.184,181200.0,51946198.0
3461,0.725,0.392,-8.972,0.0419,0.239,0.0,0.763,176.517,188093.0,27576459.0
3462,0.499,0.536,-10.578,0.133,0.0899,0.0,0.853,195.444,219827.0,25000805.0
3463,0.827,0.73,-6.2,0.0693,0.189,0.0,0.958,157.997,185360.0,24763868.0
3464,0.505,0.548,-11.205,0.313,0.0624,0.0,0.919,171.675,162267.0,13945758.0
3465,0.755,0.719,-1.461,0.0297,0.654,1.57e-06,0.807,104.042,297324.0,11592953.0
3466,0.678,0.755,-8.026,0.0902,0.79,0.0021,0.96,166.449,299107.0,8378241.0
3467,0.612,0.406,-9.907,0.0315,0.725,7.52e-06,0.39,113.606,432457.0,14501234.0
3468,0.73,0.399,-10.408,0.0378,0.859,0.000101,0.733,124.893,278400.0,7857267.0
3469,0.668,0.403,-12.101,0.0303,0.906,0.11,0.423,126.119,264965.0,4454275.0
3470,0.82,0.517,-10.995,0.0425,0.615,0.00081,0.961,131.212,273551.0,7307395.0
3471,0.698,0.376,-8.936,0.0324,0.875,0.000155,0.703,117.831,266066.0,3884790.0
3472,0.647,0.62,-10.327,0.0569,0.85,0.0533,0.895,79.272,279253.0,6148824.0
3473,0.652,0.44,-11.325,0.0271,0.37,3.81e-05,0.614,111.003,305133.0,8344551.0
3474,0.531,0.265,-12.738,0.0328,0.901,0.00487,0.445,120.944,273547.0,6122957.0
3475,0.509,0.331,-13.662,0.0451,0.76,0.000105,0.826,155.917,274800.0,8511833.0
3476,0.768,0.685,-11.289,0.0303,0.13,0.000268,0.855,110.994,350068.0,6101296.0
3477,0.697,0.213,-14.761,0.0329,0.559,0.000843,0.778,108.829,244907.0,5103622.0
3478,0.284,0.778,-4.871,0.0899,0.194,2.55e-05,0.342,84.033,288347.0,5179302.0
3479,0.61,0.431,-10.207,0.0339,0.591,0.0,0.476,104.931,380067.0,1261698.0
3480,0.59,0.535,-9.661,0.0649,0.435,0.0,0.353,74.969,301533.0,3634422.0
3481,0.764,0.398,-11.501,0.0457,0.303,0.00145,0.507,135.0,286000.0,8404035.0
3482,0.93,0.843,-9.512,0.0656,0.475,0.000452,0.755,123.319,329770.0,5010265.0
3483,0.61,0.5,-10.824,0.0285,0.681,0.00022,0.75,139.331,251453.0,3531613.0
3484,0.466,0.526,-6.535,0.0489,0.958,0.204,0.597,148.73,258360.0,7334520.0
3485,0.637,0.573,-6.69,0.0491,0.279,3.46e-06,0.704,90.017,306834.0,39483590.0
3486,0.532,0.529,-8.402,0.0352,0.334,0.000144,0.295,81.989,321240.0,55843388.0
3487,0.63,0.63,-7.525,0.0364,0.295,1.26e-05,0.517,107.103,382973.0,43972864.0
3488,0.522,0.74,-7.018,0.0465,0.558,0.0,0.732,92.618,278547.0,23926339.0
3489,0.629,0.627,-9.733,0.0454,0.676,0.0,0.597,92.932,351293.0,7869998.0
3490,0.469,0.737,-7.274,0.0762,0.725,0.00272,0.572,79.545,365707.0,33634108.0
3491,0.815,0.833,-6.117,0.0769,0.0297,2e-05,0.563,99.989,366853.0,35020295.0
3492,0.603,0.708,-7.047,0.0379,0.000173,3.36e-06,0.611,105.046,211120.0,23537261.0
3493,0.902,0.772,-8.29,0.0383,0.0452,0.000129,0.808,131.992,333093.0,21940803.0
3494,0.722,0.609,-7.218,0.0473,0.0233,0.000247,0.807,154.967,287134.0,11171684.0
3495,0.552,0.608,-9.786,0.0345,0.352,0.0,0.637,112.367,162373.0,543203799.0
3496,0.413,0.313,-13.138,0.0519,0.791,1.5e-06,0.349,92.515,194427.0,157256901.0
3497,0.396,0.452,-8.809,0.0326,0.814,0.0,0.307,103.264,178733.0,51007137.0
3498,0.488,0.464,-9.496,0.0284,0.742,0.0,0.709,109.853,208293.0,67955391.0
3499,0.612,0.644,-10.018,0.0288,0.754,0.0,0.819,119.809,178600.0,9503452.0
3500,0.663,0.288,-15.323,0.0338,0.71,0.0,0.716,78.239,158533.0,11949535.0
3501,0.656,0.397,-14.565,0.0375,0.545,0.0,0.879,145.732,180173.0,6737837.0
3502,0.615,0.754,-6.104,0.0379,0.721,0.0,0.786,145.299,228680.0,11629521.0
3503,0.557,0.444,-13.986,0.0305,0.345,0.0,0.472,113.252,204733.0,10917409.0
3504,0.238,0.557,-10.066,0.033,0.237,0.0,0.635,209.953,149493.0,8675994.0
3515,0.897,0.611,-10.489,0.211,0.0291,0.186,0.769,102.304,208267.0,312441345.0
3516,0.803,0.578,-13.264,0.182,0.0103,0.812,0.499,92.175,160867.0,148636362.0
3517,0.547,0.63,-8.772,0.494,0.0122,0.00225,0.556,192.736,257747.0,65713539.0
3518,0.769,0.675,-13.326,0.0724,0.000722,0.000149,0.803,101.884,252240.0,67815858.0
3519,0.795,0.762,-6.972,0.261,0.0142,9.75e-06,0.722,94.223,276867.0,69035819.0
3520,0.85,0.723,-8.789,0.171,0.00943,0.0818,0.55,90.961,209200.0,20600682.0
3521,0.861,0.411,-11.362,0.222,0.0331,0.807,0.544,96.283,188760.0,36331840.0
3522,0.762,0.703,-6.833,0.312,0.344,1.19e-05,0.409,76.965,170654.0,2116411.0
3523,0.734,0.525,-14.826,0.27,0.0773,0.31,0.332,81.936,174600.0,39017136.0
